Effect,num Df,den Df,MSE,F,ges,P
`learners/non-learners`,1.0,98.0,0.8447025829723425,0.0003162194148677022,2.6445949289161646e-07,0.9858484721558052
decile,5.1117360138690815,500.95012935917,1.500976791307756,2.2325018168892177,0.016676222427869033,0.048566509304848744
`learners/non-learners`:decile,5.1117360138690815,500.95012935917,1.500976791307756,1.5171026320000407,0.01139325579172328,0.18134598212427303
bin,1.641929679814015,160.90910862177347,0.42260336763355205,105.57024281822926,0.06762199364579904,1.2816859490031266e-26
`learners/non-learners`:bin,1.641929679814015,160.90910862177347,0.42260336763355205,0.17757335705156896,0.00012197736784528,0.7944900658950911
decile:bin,14.143139672004605,1386.0276878564512,0.07743793062222057,1.7944019930795734,0.0019419678196691866,0.03392538551735252
`learners/non-learners`:decile:bin,14.143139672004605,1386.0276878564512,0.07743793062222057,0.996891641514479,0.0010798047657200947,0.45396599991433895
