column_0,column_1,participant,trial,period
-78.78892,-6.0349636,2,41,feedback
38.534092,-10.731472,2,41,planning
-72.62181,0.43066114,2,42,baseline
-81.81211,-12.370468,2,42,feedback
-67.4455,20.730062,2,42,planning
-58.900528,-17.356533,2,43,baseline
47.917732,14.863961,2,43,feedback
-65.56872,7.0232663,2,43,planning
-60.927505,15.491203,2,44,baseline
-32.28121,36.192814,2,44,feedback
-38.56855,-10.569399,2,44,planning
4.0641503,1.1959103,2,45,baseline
-6.823722,-33.557945,2,45,feedback
14.541207,-45.31186,2,45,planning
-0.55692285,-9.6675205,2,46,baseline
32.1786,-2.3000436,2,46,feedback
5.8807163,-14.70182,2,46,planning
-33.48596,43.714348,2,47,baseline
47.80027,1.8416481,2,47,feedback
-59.701862,2.684916,2,47,planning
-31.46478,6.195284,2,48,baseline
35.762486,45.1673,2,48,feedback
12.271956,-34.197033,2,48,planning
4.8688087,6.6688285,2,49,baseline
80.857124,12.076814,2,49,feedback
0.033264555,-10.904451,2,49,planning
-56.74997,-13.849426,2,50,baseline
71.05291,-17.366785,2,50,feedback
1.0306319,-28.221832,2,50,planning
2.367499,15.601718,2,51,baseline
-37.344887,-11.114272,2,51,feedback
23.331347,53.05093,2,51,planning
-54.707855,-25.340178,2,52,baseline
-18.849358,-9.735777,2,52,feedback
6.102997,29.735432,2,52,planning
13.927426,7.610072,2,53,baseline
42.97661,32.912758,2,53,feedback
25.3157,-13.707574,2,53,planning
-13.903942,49.572884,2,54,baseline
-14.6551485,-6.257471,2,54,feedback
-57.470753,-34.051838,2,54,planning
-8.939564,48.774136,2,55,baseline
-53.670815,-22.091654,2,55,feedback
-2.441938,1.24778,2,55,planning
-29.242815,42.596134,2,56,baseline
-10.177524,17.438908,2,56,feedback
-60.50203,-30.297691,2,56,planning
44.886852,35.25882,2,57,baseline
82.84608,3.9897263,2,57,feedback
-47.806763,-48.689236,2,57,planning
5.318573,40.874546,2,58,baseline
77.76063,2.1066604,2,58,feedback
35.008667,-46.568626,2,58,planning
5.0606117,43.258526,2,59,baseline
54.389427,24.70867,2,59,feedback
62.053886,-18.090414,2,59,planning
31.338373,30.784754,2,60,baseline
82.0639,1.0953493,2,60,feedback
31.843225,3.5784962,2,60,planning
-10.239403,42.222603,2,61,baseline
17.654913,-46.254116,2,61,feedback
-0.22226596,30.3854,2,61,planning
-69.51013,2.9664853,2,62,baseline
-81.06166,-4.382833,2,62,feedback
-76.306595,8.095245,2,62,planning
-69.390076,3.005776,2,63,baseline
-81.38605,-12.698498,2,63,feedback
-66.068405,6.60335,2,63,planning
-48.561565,-21.647717,2,64,baseline
56.218876,14.088598,2,64,feedback
-4.5626216,-35.56778,2,64,planning
-15.766331,-20.235256,2,65,baseline
0.61749923,15.570039,2,65,feedback
37.987152,8.07899,2,65,planning
21.571283,-25.120375,2,66,baseline
26.074621,-41.29187,2,66,feedback
44.057518,15.269742,2,66,planning
30.61132,-8.70841,2,67,baseline
55.628345,17.364122,2,67,feedback
-54.966488,-4.6747518,2,67,planning
-1.6248616,45.501556,2,68,baseline
43.183125,32.78941,2,68,feedback
27.094994,23.98698,2,68,planning
54.37643,28.481136,2,69,baseline
45.30889,-12.344633,2,69,feedback
1.1320626,-30.716227,2,69,planning
22.549898,19.421036,2,70,baseline
41.96296,-38.123104,2,70,feedback
-22.403759,-52.07855,2,70,planning
52.71927,12.029198,2,71,baseline
68.33441,0.2024602,2,71,feedback
16.467505,-25.202238,2,71,planning
57.332916,-9.946399,2,72,baseline
-19.415087,-49.21926,2,72,feedback
73.24217,15.92515,2,72,planning
-63.382824,-10.985033,2,73,baseline
7.833449,-43.3478,2,73,feedback
15.715318,-9.426543,2,73,planning
-8.595835,43.842125,2,74,baseline
-51.24383,36.562634,2,74,feedback
-26.281006,-59.575367,2,74,planning
-11.139537,1.7594765,2,75,baseline
63.11527,-0.5061964,2,75,feedback
19.003931,6.7634077,2,75,planning
-15.387727,48.89398,2,76,baseline
50.762222,21.834652,2,76,feedback
-24.618095,-59.725845,2,76,planning
49.454903,27.271175,2,77,baseline
57.042118,4.744153,2,77,feedback
-25.918528,-14.468301,2,77,planning
25.277687,0.3303407,2,78,baseline
-7.739225,36.031246,2,78,feedback
-1.5602992,-28.527609,2,78,planning
-6.641521,27.813643,2,79,baseline
64.34788,3.3778002,2,79,feedback
-28.356207,-52.95649,2,79,planning
49.31606,28.294544,2,80,baseline
-40.74423,-18.532852,2,80,feedback
-47.676144,-29.4098,2,80,planning
32.330093,1.399949,2,81,baseline
