column_0,column_1,column_2,column_3,column_4,participant,trial,period
-14.266207,3.6283705,8.970894,0.017734528,0.7568604,1,24,baseline
-3.610447,-1.849178,4.4008427,-1.2776763,-3.232499,1,24,feedback
-15.360365,3.4451406,-5.7902074,0.26069117,-0.4217094,1,24,planning
-19.437727,-4.5679545,8.151715,-0.095510006,0.4126482,1,25,baseline
-8.1620455,4.4752426,-3.900816,-1.0303018,0.67699975,1,25,feedback
-7.6269197,0.72444785,-5.794355,-7.044205,-0.69099176,1,25,planning
-10.1098175,-9.133178,0.036505938,-1.3836987,-2.164186,1,26,baseline
-6.675369,-5.053219,14.710725,-3.1691759,8.867047,1,26,feedback
-3.5382004,-5.821975,0.8859746,-0.84228015,1.0537845,1,26,planning
-19.04013,7.420342,5.4710197,2.3977613,-0.38102913,1,27,baseline
2.337485,-0.593304,2.4569206,-2.7750242,-3.264458,1,27,feedback
-3.5735338,-0.6861516,-9.84802,-3.9582505,-0.27546686,1,27,planning
-15.034936,8.412447,8.049564,3.8654697,-3.605896,1,28,baseline
-1.1160033,-0.52897185,5.390208,-1.7670884,-0.5157507,1,28,feedback
-1.6953988,-5.6958337,-5.0863,-7.2644825,0.344804,1,28,planning
-22.454058,0.6776571,0.7567533,1.8887658,1.0801613,1,29,baseline
-5.0757394,-3.4588192,4.750389,-0.5611073,3.424102,1,29,feedback
-1.536331,-1.3120085,-7.588667,-1.4636383,-1.522213,1,29,planning
-2.7017465,9.586798,-8.78277,4.792176,7.960639,1,30,baseline
-8.463061,-8.574486,4.721962,0.0043482035,0.7605995,1,30,feedback
-3.965444,-7.508586,-2.7056682,-9.208805,-3.1650605,1,30,planning
-18.118729,4.0932164,2.7872074,5.6790667,2.6600754,1,31,baseline
-2.9496138,-6.7060113,5.507296,0.30987427,-1.9213798,1,31,feedback
-2.4600472,-7.5061145,-4.5405684,-7.386362,-1.6702714,1,31,planning
-20.121342,-4.1305327,5.6945925,2.8883533,3.7224095,1,32,baseline
1.4407412,0.9981288,3.4426236,0.06271658,-0.36483058,1,32,feedback
-7.3508863,-0.16230433,-3.7595136,-5.60961,-2.281237,1,32,planning
3.5532348,7.243735,0.28911972,-1.5650336,-0.5266002,1,33,baseline
2.5006704,-2.5514133,0.7391708,2.823665,-3.777206,1,33,feedback
2.6950731,-5.8615284,-0.3675667,-1.9809868,0.46230125,1,33,planning
-16.604988,0.24733925,2.0972464,0.11683369,3.4649773,1,34,baseline
-8.35458,-5.1471815,4.8929896,-0.58448267,3.7084737,1,34,feedback
-4.56594,-8.814011,-5.7360086,0.10851879,0.36046493,1,34,planning
-11.038267,1.8795705,4.1931534,0.31909466,0.24860328,1,35,baseline
-11.622186,-6.445108,8.171768,-0.5389659,0.20898935,1,35,feedback
-10.331271,-7.3626647,-2.5297647,0.6648735,-0.60522103,1,35,planning
1.823268,4.023938,-1.630846,3.7875576,1.0431609,1,36,baseline
-0.5848972,3.1795597,0.45595217,-1.9990597,1.4688977,1,36,feedback
-2.8377366,-4.036222,-1.690103,-1.9436301,-0.35235736,1,36,planning
-11.274664,5.818318,6.1190844,4.5160065,-0.4691714,1,37,baseline
-1.536679,1.1053265,-0.41182798,-2.2700515,-1.757075,1,37,feedback
-7.7986426,0.5734202,-5.2354355,-0.37719145,-1.4824132,1,37,planning
-8.324721,-0.05254531,1.8199478,7.5685673,-1.031251,1,38,baseline
2.598402,-0.89834636,6.85086,-0.89950293,0.32997918,1,38,feedback
-3.9869153,-0.6294951,-7.250549,1.2898927,-1.8000635,1,38,planning
-12.201181,4.676775,0.9775305,3.1437454,0.3962922,1,39,baseline
10.006297,0.47005022,2.1402125,0.94263303,-4.355343,1,39,feedback
-8.527852,1.8326294,-8.217312,-3.2520611,-1.3176426,1,39,planning
-16.217127,6.587705,3.7302237,6.5712733,1.3131561,1,40,baseline
6.148462,-3.5500515,-0.31118536,-2.4347456,-5.334932,1,40,feedback
-12.56218,-3.4073105,-5.7949176,-1.9554561,0.28955877,1,40,planning
-4.822639,5.8800526,3.0113645,-0.9574949,-2.147648,1,41,baseline
6.7509656,3.0433393,-0.43761212,-1.530326,-2.6497934,1,41,feedback
-9.868553,1.6132975,0.5976871,-3.092921,-2.851142,1,41,planning
-11.125494,4.9185343,9.101896,1.7153795,-3.5396965,1,42,baseline
5.0984387,0.31145218,4.789998,-0.3231585,-1.1363267,1,42,feedback
0.85076076,-3.950162,-1.5502921,-1.2435714,0.89695144,1,42,planning
2.5185404,-1.2951494,4.3295174,9.697901,-6.2394814,1,43,baseline
4.905954,6.9406,3.4707074,2.6795652,0.055496972,1,43,feedback
6.7330465,-5.6584244,-1.3021107,1.7936226,-5.1436076,1,43,planning
-13.788534,3.5404816,1.36863,4.5409136,-0.038076162,1,44,baseline
-1.3350643,-0.6189168,5.227531,-6.280658,3.4826744,1,44,feedback
-2.705317,-3.571848,-6.4504013,-5.332484,-1.4353684,1,44,planning
-16.969374,2.8728745,8.218177,4.305674,1.8930787,1,45,baseline
-0.20063663,7.715668,1.0645607,-3.4498994,0.40179414,1,45,feedback
