column_0,column_1,column_2,column_3,column_4,participant,trial,period
-3.2447038,2.7684472,4.6559973,-1.2428117,3.7674644,1,24,baseline
6.2679753,7.098231,1.376206,1.6580293,0.26359183,1,24,feedback
3.5749505,-2.1951516,-5.9149785,1.9873765,0.58880466,1,24,planning
0.9985055,0.602625,3.964223,-0.63776195,2.611095,1,25,baseline
3.4834883,10.69479,-2.7888114,1.0782491,2.3102565,1,25,feedback
5.69414,-5.117367,-7.8628874,-2.221011,-0.32796374,1,25,planning
6.7224,-1.093806,0.77222353,-1.1688032,-0.23676896,1,26,baseline
1.3016424,3.0289965,6.6690464,-0.92111796,5.751724,1,26,feedback
0.5824055,-9.656429,-1.3424523,0.10304603,1.529026,1,26,planning
1.4277699,6.136767,2.596489,1.160881,1.2521999,1,27,baseline
6.2436514,8.598983,0.7368393,0.8068637,0.23288628,1,27,feedback
-0.6277263,-4.0077453,-9.650655,0.49021104,-0.79556656,1,27,planning
0.069864035,5.2593274,4.5760674,1.7393146,-0.14144254,1,28,baseline
1.8405471,7.0517545,1.4816164,0.92594093,0.67732733,1,28,feedback
-8.470239,-6.923977,-6.1986094,-3.5211272,1.1727957,1,28,planning
0.99162555,3.9296527,0.18421084,0.61717606,1.5466386,1,29,baseline
0.3163888,5.2030234,0.4733983,0.676116,2.3094983,1,29,feedback
-10.609912,-2.3711283,-6.507419,0.00065590773,-0.5406953,1,29,planning
3.7806978,3.0268214,-3.8077943,1.450678,3.662438,1,30,baseline
4.71562,4.9660335,-1.2804374,2.0224326,1.6477635,1,30,feedback
-0.38182187,-9.467253,-5.2665997,-5.678052,0.5264321,1,30,planning
1.1662732,4.356062,0.8128122,2.211711,2.5505235,1,31,baseline
0.8315063,3.4348755,0.6505718,1.2534497,-0.11711412,1,31,feedback
1.1717628,-11.140284,-6.7152286,-2.9230561,-0.27132,1,31,planning
-2.9354286,0.6762792,2.034599,0.69182444,3.622717,1,32,baseline
2.788893,7.063593,0.8807684,1.6756362,0.5846189,1,32,feedback
