column_0,column_1,participant,trial,period
-51.28208,31.8716,38,67,planning
27.057325,-49.210823,38,68,baseline
-49.248707,-35.288574,38,68,feedback
-50.42246,14.928052,38,68,planning
27.05811,-49.211662,38,69,baseline
-11.4113455,-3.086659,38,69,feedback
-56.730762,-0.73112714,38,69,planning
26.88976,-49.40107,38,70,baseline
6.179615,-63.684216,38,70,feedback
-46.843647,22.044062,38,70,planning
26.669043,-48.61737,38,71,baseline
6.201,-63.636963,38,71,feedback
4.264109,-40.82114,38,71,planning
26.743975,-48.419952,38,72,baseline
95.68951,10.168009,38,72,feedback
33.394608,33.37436,38,72,planning
26.806778,-48.44797,38,73,baseline
84.30149,-1.9671664,38,73,feedback
-31.620993,32.12497,38,73,planning
26.732388,-48.63632,38,74,baseline
95.36724,9.993922,38,74,feedback
-47.04741,30.686676,38,74,planning
26.731997,-48.64004,38,75,baseline
-8.3349,-22.792467,38,75,feedback
-45.819145,28.053862,38,75,planning
26.795477,-48.555084,38,76,baseline
16.715088,13.510687,38,76,feedback
-26.206636,47.602493,38,76,planning
26.786001,-48.603367,38,77,baseline
-19.286728,-15.335063,38,77,feedback
-17.702509,-4.650524,38,77,planning
26.42039,-49.222656,38,78,baseline
5.775869,-7.8957043,38,78,feedback
-29.08649,4.7933803,38,78,planning
26.402391,-49.300922,38,79,baseline
-48.195927,4.1714587,38,79,feedback
-29.04071,4.9008694,38,79,planning
26.39463,-49.25884,38,80,baseline
-56.62839,-16.053366,38,80,feedback
-57.517155,-10.217586,38,80,planning
26.374174,-49.416348,38,81,baseline
-22.63271,-45.467896,38,81,feedback
-19.283258,33.08363,38,81,planning
26.370636,-49.381535,38,82,baseline
32.544624,-22.048933,38,82,feedback
-3.0903125,-11.390856,38,82,planning
81.29354,20.376015,38,83,baseline
50.701366,-8.103854,38,83,feedback
-63.454853,8.941324,38,83,planning
-40.49505,-2.2513921,38,84,baseline
30.889883,-19.03808,38,84,feedback
18.741655,-15.710678,38,84,planning
-4.391443,13.726217,38,85,baseline
9.021326,-3.6768613,38,85,feedback
-42.40863,-19.098606,38,85,planning
-4.4168234,13.710756,38,86,baseline
-2.9339461,-33.78292,38,86,feedback
-5.3208294,-30.036589,38,86,planning
-23.892803,3.1018271,38,87,baseline
46.933666,0.90269804,38,87,feedback
-5.1238227,-29.8723,38,87,planning
-23.683308,3.245519,38,88,baseline
11.787496,-19.619694,38,88,feedback
-10.182555,13.143706,38,88,planning
-23.814457,3.183365,38,89,baseline
-32.82909,-25.198647,38,89,feedback
22.378092,56.08665,38,89,planning
-23.897346,3.1009283,38,90,baseline
2.7275794,-24.950596,38,90,feedback
-37.63375,22.945696,38,90,planning
-24.120474,2.8820407,38,91,baseline
37.498634,-20.605919,38,91,feedback
-52.16368,27.885584,38,91,planning
-24.117773,2.8941302,38,92,baseline
37.16299,-15.871337,38,92,feedback
-23.014906,-24.76983,38,92,planning
-0.24097332,24.533491,38,93,baseline
13.362247,-19.759176,38,93,feedback
11.726643,37.95362,38,93,planning
-0.20507288,24.538895,38,94,baseline
-12.550543,-7.4696684,38,94,feedback
-1.1004686,1.7192693,38,94,planning
-0.20395832,24.538836,38,95,baseline
-26.046928,-24.69828,38,95,feedback
28.944086,43.45065,38,95,planning
55.68798,18.687592,38,96,baseline
-14.764681,-6.078377,38,96,feedback
-57.718987,10.028987,38,96,planning
66.04787,27.73723,38,97,baseline
-5.7786403,-3.1066499,38,97,feedback
-43.707314,30.466324,38,97,planning
0.17166132,11.41294,38,98,baseline
87.03075,-1.494191,38,98,feedback
-25.4287,3.0271819,38,98,planning
26.006645,15.762434,38,99,baseline
94.40841,11.126822,38,99,feedback
-25.367382,2.9871225,38,99,planning
26.046852,15.783875,39,0,baseline
10.638281,-39.250916,39,0,feedback
7.4345746,-43.787643,39,0,planning
27.145405,14.615128,39,1,baseline
19.273844,-20.215862,39,1,feedback
-39.923794,-26.42057,39,1,planning
29.365652,20.207653,39,2,baseline
18.712212,-38.742973,39,2,feedback
41.95165,-0.42328498,39,2,planning
27.61239,21.360374,39,3,baseline
4.6069684,-41.02379,39,3,feedback
69.33626,26.146975,39,3,planning
-19.41227,40.223293,39,4,baseline
20.982302,-24.00932,39,4,feedback
-36.185978,-20.530088,39,4,planning
37.790867,15.4848995,39,5,baseline
-17.192453,15.614499,39,5,feedback
-40.228336,-38.603905,39,5,planning
48.203297,8.851289,39,6,baseline
6.2261534,-7.3627787,39,6,feedback
-0.092693105,26.803469,39,6,planning
10.0388365,12.067538,39,7,baseline
-49.563454,3.7524858,39,7,feedback
31.476755,-14.757601,39,7,planning
-34.527325,30.135788,39,8,baseline
53.990993,-25.538736,39,8,feedback
-16.254,64.95778,39,8,planning
-4.3404202,-13.356455,39,9,baseline
-18.673336,45.804356,39,9,feedback
13.18285,-8.198909,39,9,planning
52.788757,-7.9873176,39,10,baseline
61.005913,-7.210427,39,10,feedback
-60.439507,-27.502369,39,10,planning
-5.5931964,15.935722,39,11,baseline
-18.665022,-24.461403,39,11,feedback
-21.179102,-4.3109884,39,11,planning
-12.211847,15.955882,39,12,baseline
61.68043,-13.402852,39,12,feedback
-21.750803,-31.376135,39,12,planning
-33.66599,-3.0260873,39,13,baseline
-51.42196,3.371824,39,13,feedback
-59.35427,10.52228,39,13,planning
-5.241676,16.048882,39,14,baseline
-35.03169,16.204681,39,14,feedback
-22.879124,-61.547943,39,14,planning
-5.770524,16.019466,39,15,baseline
12.865864,26.602901,39,15,feedback
-36.14419,29.441887,39,15,planning
-5.634405,16.010386,39,16,baseline
-12.435631,47.441605,39,16,feedback
-1.0446142,-55.540783,39,16,planning
22.654345,30.961208,39,17,baseline
-82.61403,4.908134,39,17,feedback
-35.504486,-18.370466,39,17,planning
-27.421345,6.82968,39,18,baseline
-65.9436,7.1771994,39,18,feedback
57.1141,39.795193,39,18,planning
-36.20573,38.334522,39,19,baseline
-12.828847,4.3712993,39,19,feedback
-59.215252,-27.786247,39,19,planning
9.403601,14.776329,39,20,baseline
38.598354,25.078478,39,20,feedback
60.455475,38.03284,39,20,planning
14.216463,9.916226,39,21,baseline
-26.559818,-36.47041,39,21,feedback
58.042774,42.769917,39,21,planning
-4.928421,-5.546107,39,22,baseline
18.996195,1.7752702,39,22,feedback
-27.070906,46.094658,39,22,planning
-3.3264785,-0.5448302,39,23,baseline
4.3406005,-6.7438245,39,23,feedback
55.787334,37.33008,39,23,planning
-0.07529907,24.567156,39,24,baseline
54.005756,-2.0925376,39,24,feedback
-61.27892,-24.464706,39,24,planning
-4.9137435,-23.699287,39,25,baseline
75.96712,-0.086530186,39,25,feedback
-52.489983,16.65876,39,25,planning
-46.918453,-23.498636,39,26,baseline
57.864407,-10.9408,39,26,feedback
48.035473,13.463758,39,26,planning
2.3630145,-7.2384133,39,27,baseline
-28.14704,-38.11413,39,27,feedback
67.44844,17.008703,39,27,planning
2.1272414,-7.0415187,39,28,baseline
73.94381,-13.477266,39,28,feedback
75.32498,20.699875,39,28,planning
22.45208,-15.829935,39,29,baseline
86.73109,7.7906814,39,29,feedback
-11.855622,20.67033,39,29,planning
7.979225,-8.451553,39,30,baseline
87.54174,6.8063564,39,30,feedback
17.229893,6.421262,39,30,planning
7.976935,-8.436754,39,31,baseline
17.520624,13.438573,39,31,feedback
66.18854,4.6113687,39,31,planning
40.38119,-8.863149,39,32,baseline
50.284966,-10.419922,39,32,feedback
-5.394714,-47.751034,39,32,planning
8.543313,6.735597,39,33,baseline
52.127808,-18.12766,39,33,feedback
57.00952,35.469547,39,33,planning
8.544006,6.7850213,39,34,baseline
50.30829,-18.18142,39,34,feedback
56.316082,36.81401,39,34,planning
43.43459,24.496798,39,35,baseline
66.19309,-14.918745,39,35,feedback
32.68809,-40.99929,39,35,planning
-24.58326,8.55723,39,36,baseline
73.36442,-7.8086333,39,36,feedback
11.230079,-10.103482,39,36,planning
-6.936132,-22.468796,39,37,baseline
63.05569,13.50414,39,37,feedback
11.249134,-9.9263525,39,37,planning
26.4645,25.72347,39,38,baseline
-53.20841,29.299252,39,38,feedback
-8.693455,35.257523,39,38,planning
-8.052153,13.29774,39,39,baseline
37.031723,-7.453874,39,39,feedback
-21.940422,-16.366854,39,39,planning
27.270271,40.418312,39,40,baseline
-56.326313,23.190216,39,40,feedback
52.898464,7.669775,39,40,planning
27.289612,40.40326,39,41,baseline
-14.036275,-15.679061,39,41,feedback
-54.667274,-3.1467469,39,41,planning
27.352133,40.40577,39,42,baseline
-9.17436,-15.6463,39,42,feedback
-47.348885,32.086563,39,42,planning
-17.600851,-0.09359737,39,43,baseline
-30.45169,34.36589,39,43,feedback
10.064976,-13.848851,39,43,planning
3.9606168,44.84279,39,44,baseline
-44.488102,7.926317,39,44,feedback
25.54769,57.343212,39,44,planning
-19.160637,3.1618333,39,45,baseline
-50.615643,-4.680133,39,45,feedback
50.06954,27.297394,39,45,planning
38.23832,48.675903,39,46,baseline
58.77756,20.690052,39,46,feedback
-39.923378,-0.59146804,39,46,planning
63.442165,27.53086,39,47,baseline
6.7925344,10.620451,39,47,feedback
51.362408,32.00606,39,47,planning
-21.951067,50.20266,39,48,baseline
10.572516,36.83417,39,48,feedback
7.6362033,-17.556065,39,48,planning
-21.946468,50.20476,39,49,baseline
-43.033916,-6.9556518,39,49,feedback
-27.797699,-10.36008,39,49,planning
35.451584,36.14401,39,50,baseline
2.148328,4.0899525,39,50,feedback
-6.9855027,19.40562,39,50,planning
35.416878,36.211105,39,51,baseline
-23.464062,-10.473333,39,51,feedback
32.102795,-10.783571,39,51,planning
-39.773647,24.88641,39,52,baseline
57.818054,-18.20261,39,52,feedback
56.189026,-26.62505,39,52,planning
-3.8067603,-26.125908,39,53,baseline
-45.103268,-9.029687,39,53,feedback
66.38833,28.368755,39,53,planning
23.955105,9.18872,39,54,baseline
4.2003508,12.508132,39,54,feedback
69.828125,27.010386,39,54,planning
23.980623,9.176912,39,55,baseline
39.872116,35.983353,39,55,feedback
-21.584276,-16.303438,39,55,planning
64.33646,24.92809,39,56,baseline
48.727425,9.699261,39,56,feedback
23.94941,44.43226,39,56,planning
64.33989,24.95496,39,57,baseline
50.10334,7.5330286,39,57,feedback
-32.48536,-7.014608,39,57,planning
-9.145806,19.031416,39,58,baseline
-53.681576,14.515573,39,58,feedback
7.2071557,2.9383504,39,58,planning
-56.101646,-28.24211,39,59,baseline
-18.622643,0.27287835,39,59,feedback
14.399341,-13.16036,39,59,planning
-56.10348,-28.240873,39,60,baseline
16.873095,-0.31165096,39,60,feedback
14.40909,-13.150545,39,60,planning
-56.106117,-28.221828,39,61,baseline
-8.032217,-2.5281615,39,61,feedback
-5.040246,25.313848,39,61,planning
-0.81456757,-35.981934,39,62,baseline
-29.965221,28.198215,39,62,feedback
-4.889977,25.661064,39,62,planning
-0.8140537,-35.981537,39,63,baseline
-29.995775,28.204458,39,63,feedback
-7.4045243,41.41882,39,63,planning
15.608754,-18.198772,39,64,baseline
49.387123,-13.83808,39,64,feedback
19.340967,62.627056,39,64,planning
-16.384247,39.946224,39,65,baseline
15.505951,-13.03623,39,65,feedback
24.34425,31.24581,39,65,planning
-43.01449,46.81113,39,66,baseline
17.507252,-10.044988,39,66,feedback
-26.942585,14.885736,39,66,planning
-43.01182,46.813934,39,67,baseline
17.442862,-9.957781,39,67,feedback
-35.202465,16.700699,39,67,planning
-43.000607,46.82741,39,68,baseline
24.381386,22.371906,39,68,feedback
-51.677288,5.710522,39,68,planning
-43.100914,46.69678,39,69,baseline
-16.294525,14.117997,39,69,feedback
-51.667793,5.4673758,39,69,planning
-43.12708,46.661926,39,70,baseline
-7.1983943,-1.7392862,39,70,feedback
-12.04432,63.096764,39,70,planning
-43.70766,45.948547,39,71,baseline
-71.47342,20.707289,39,71,feedback
-34.20166,3.6229463,39,71,planning
-43.55496,46.105305,39,72,baseline
-40.289505,8.050745,39,72,feedback
-50.49699,-27.842964,39,72,planning
-66.38777,15.884432,39,73,baseline
-31.673082,27.338161,39,73,feedback
-49.213837,-4.1295886,39,73,planning
0.10154944,34.44231,39,74,baseline
-55.46023,-10.627656,39,74,feedback
-45.587173,19.861908,39,74,planning
-51.255444,14.879,39,75,baseline
8.674459,-11.865632,39,75,feedback
-45.582912,19.87249,39,75,planning
-51.300594,14.919341,39,76,baseline
-17.322792,-31.45818,39,76,feedback
-52.658825,-27.675991,39,76,planning
-29.70981,43.999485,39,77,baseline
5.8889637,-7.575459,39,77,feedback
-57.4121,-26.495077,39,77,planning
-13.502594,39.61469,39,78,baseline
-70.69027,-13.287724,39,78,feedback
-42.008457,-37.705723,39,78,planning
-27.908195,1.442088,39,79,baseline
-32.838024,-12.00202,39,79,feedback
-3.9267287,-4.3712473,39,79,planning
-25.33001,35.688633,39,80,baseline
-27.270483,28.559391,39,80,feedback
-9.957806,-56.635235,39,80,planning
27.40703,10.691381,39,81,baseline
-78.50746,3.4248943,39,81,feedback
-38.142128,34.831783,39,81,planning
28.00638,11.168871,39,82,baseline
-52.7546,19.838833,39,82,feedback
17.902615,12.301787,39,82,planning
0.68569046,15.219477,39,83,baseline
-42.637115,-43.308292,39,83,feedback
41.26002,39.994987,39,83,planning
-7.5406723,-21.618954,39,84,baseline
27.203175,-33.353092,39,84,feedback
-10.281317,13.435957,39,84,planning
-9.034916,-31.587566,39,85,baseline
58.772484,4.609473,39,85,feedback
63.252064,10.58731,39,85,planning
-8.81087,-31.299295,39,86,baseline
-6.3562765,-1.3771651,39,86,feedback
66.7456,34.88263,39,86,planning
-8.88863,12.439335,39,87,baseline
-34.11127,23.329666,39,87,feedback
26.04493,42.25741,39,87,planning
-8.921988,12.562777,39,88,baseline
-46.86324,12.850773,39,88,feedback
33.36613,-43.21095,39,88,planning
32.046726,-9.705459,39,89,baseline
-22.200994,31.776953,39,89,feedback
55.801605,41.181034,39,89,planning
17.47835,17.134853,39,90,baseline
-49.48017,1.2162268,39,90,feedback
55.687435,41.045464,39,90,planning
-17.983202,-34.799927,39,91,baseline
76.06294,-24.50529,39,91,feedback
52.535496,36.374958,39,91,planning
-18.004686,-34.791492,39,92,baseline
89.821365,-2.0934207,39,92,feedback
-1.9752822,45.370914,39,92,planning
-18.200243,-34.741714,39,93,baseline
-27.354752,-19.945543,39,93,feedback
24.401415,58.388313,39,93,planning
-18.835295,-34.505608,39,94,baseline
-32.867607,10.188762,39,94,feedback
50.98744,39.407055,39,94,planning
-18.868328,-34.494823,39,95,baseline
-0.7101182,8.218286,39,95,feedback
-26.664812,-21.970844,39,95,planning
-12.532307,-18.665947,39,96,baseline
-47.1847,12.147547,39,96,feedback
-27.721895,-20.739708,39,96,planning
-11.930195,18.437683,39,97,baseline
-80.21079,12.294679,39,97,feedback
4.9476457,52.802753,39,97,planning
-1.966291,25.82626,39,98,baseline
8.877424,-19.924932,39,98,feedback
69.06182,25.620161,39,98,planning
-1.9522178,25.839132,39,99,baseline
-6.477296,-20.052982,39,99,feedback
-45.310574,45.90578,39,99,planning
55.95753,37.18821,40,0,baseline
34.790596,-7.657615,40,0,feedback
-73.10711,0.1426726,40,0,planning
55.51862,37.221138,40,1,baseline
21.286392,-14.832974,40,1,feedback
-65.4856,-9.361548,40,1,planning
-1.8932388,25.868729,40,2,baseline
11.420551,-26.19925,40,2,feedback
-60.288994,28.41028,40,2,planning
54.7022,37.328785,40,3,baseline
2.9039094,-55.46725,40,3,feedback
-63.860504,22.816671,40,3,planning
54.65876,37.30139,40,4,baseline
85.32329,-0.6769803,40,4,feedback
-72.98039,0.22901337,40,4,planning
54.71877,36.717922,40,5,baseline
92.3113,11.010313,40,5,feedback
-54.272182,28.898191,40,5,planning
54.7187,36.576374,40,6,baseline
94.65384,12.79564,40,6,feedback
-62.02476,14.3138485,40,6,planning
0.8692056,55.39786,40,7,baseline
94.640434,12.7878275,40,7,feedback
-62.04715,14.276182,40,7,planning
0.8449051,55.400112,40,8,baseline
18.534075,13.57816,40,8,feedback
-48.453384,3.5254855,40,8,planning
0.74018645,55.33138,40,9,baseline
73.23205,-28.003307,40,9,feedback
-62.514194,10.995097,40,9,planning
0.747527,55.33965,40,10,baseline
71.620995,22.03704,40,10,feedback
-54.85662,25.72255,40,10,planning
1.1276741,55.442253,40,11,baseline
94.78451,12.778354,40,11,feedback
-54.244766,26.118856,40,11,planning
1.018318,55.498634,40,12,baseline
33.69444,-5.823037,40,12,feedback
-56.352726,3.7544317,40,12,planning
58.087715,-43.38521,40,13,baseline
23.580923,-16.397612,40,13,feedback
61.74234,17.522625,40,13,planning
58.108597,-43.378487,40,14,baseline
39.071316,-7.934676,40,14,feedback
-50.538273,21.515217,40,14,planning
58.112064,-43.380222,40,15,baseline
16.813457,-23.665247,40,15,feedback
-50.467266,21.56926,40,15,planning
58.11406,-43.36883,40,16,baseline
16.83936,-23.713448,40,16,feedback
-49.979362,21.618412,40,16,planning
58.113064,-43.333275,40,17,baseline
78.69614,10.342094,40,17,feedback
-49.956364,21.626223,40,17,planning
54.108406,-32.81895,40,18,baseline
63.6441,28.415213,40,18,feedback
-57.72171,-10.382707,40,18,planning
70.76238,13.941706,40,19,baseline
63.64354,28.410185,40,19,feedback
-62.61738,-10.465513,40,19,planning
0.49948627,56.911766,40,20,baseline
63.64413,28.403486,40,20,feedback
-29.64375,-3.1471922,40,20,planning
0.33114764,57.200756,40,21,baseline
63.957706,28.327543,40,21,feedback
-50.7954,-30.179989,40,21,planning
0.29199028,57.254955,40,22,baseline
27.685518,-9.145478,40,22,feedback
-52.669685,-32.70644,40,22,planning
0.21125902,57.3418,40,23,baseline
33.142902,16.58923,40,23,feedback
-52.505615,-33.843033,40,23,planning
0.19420572,57.36846,40,24,baseline
63.00341,25.719034,40,24,feedback
-57.34021,13.8305855,40,24,planning
2.0700176,55.225086,40,25,baseline
63.010887,25.716585,40,25,feedback
-49.80207,33.66152,40,25,planning
2.015935,55.191998,40,26,baseline
78.83693,9.396104,40,26,feedback
-48.29918,32.593193,40,26,planning
1.9889927,55.1941,40,27,baseline
62.889458,26.552374,40,27,feedback
0.5911125,29.159855,40,27,planning
2.9272945,54.420452,40,28,baseline
89.7472,4.58811,40,28,feedback
-73.899345,0.022520918,40,28,planning
2.9071627,54.43914,40,29,baseline
39.278404,-41.242485,40,29,feedback
-78.753105,8.7182865,40,29,planning
2.8813515,54.45073,40,30,baseline
73.246056,-27.985304,40,30,feedback
-78.629616,8.929909,40,30,planning
10.169209,34.88214,40,31,baseline
73.25106,-27.983593,40,31,feedback
-78.63816,8.908628,40,31,planning
10.423295,34.949795,40,32,baseline
75.43981,-25.5912,40,32,feedback
-44.4639,34.154804,40,32,planning
11.087762,35.030376,40,33,baseline
89.114624,2.5355818,40,33,feedback
-5.135105,3.3315258,40,33,planning
5.7600393,56.841793,40,34,baseline
38.743958,-7.6976204,40,34,feedback
-34.558483,-26.189734,40,34,planning
5.754083,56.845825,40,35,baseline
38.629543,-7.841976,40,35,feedback
-57.80892,13.971295,40,35,planning
5.7441945,56.804615,40,36,baseline
23.381487,-12.331181,40,36,feedback
-55.10616,28.522806,40,36,planning
5.7439833,56.807854,40,37,baseline
23.667646,-12.462576,40,37,feedback
-58.340237,16.458284,40,37,planning
7.314184,59.514523,40,38,baseline
9.586205,-18.791569,40,38,feedback
-56.72909,14.31475,40,38,planning
7.313603,59.51212,40,39,baseline
8.470254,-20.988718,40,39,feedback
-43.057278,9.085373,40,39,planning
7.328912,59.53741,40,40,baseline
8.604829,-20.942223,40,40,feedback
-47.85841,16.001253,40,40,planning
7.323423,59.518635,40,41,baseline
0.09410345,-29.49412,40,41,feedback
-54.470776,18.686033,40,41,planning
7.3026924,59.494877,40,42,baseline
2.7873354,-39.95561,40,42,feedback
-61.814674,17.308332,40,42,planning
7.3204465,59.512527,40,43,baseline
-3.9921806,-9.622223,40,43,feedback
-59.908405,15.571103,40,43,planning
7.31074,59.50177,40,44,baseline
4.2056193,-16.065989,40,44,feedback
-50.19788,32.157158,40,44,planning
7.3500896,59.54582,40,45,baseline
12.48262,7.58173,40,45,feedback
-54.824856,36.220528,40,45,planning
58.51426,-40.342484,40,46,baseline
0.35694674,17.880327,40,46,feedback
-56.42713,24.97985,40,46,planning
58.529404,-40.338295,40,47,baseline
7.9940352,22.467411,40,47,feedback
-59.635857,24.964615,40,47,planning
50.88987,-37.762005,40,48,baseline
-11.137394,16.899559,40,48,feedback
-58.848015,27.595814,40,48,planning
-7.7972994,26.033146,40,49,baseline
-20.125488,11.854563,40,49,feedback
-19.869184,0.27934742,40,49,planning
-7.8876514,25.604357,40,50,baseline
-17.75373,-21.628351,40,50,feedback
-65.0639,14.710252,40,50,planning
-12.262332,24.237526,40,51,baseline
-0.47758168,11.66222,40,51,feedback
-27.785183,-3.3683665,40,51,planning
-6.687388,28.08568,40,52,baseline
-36.70343,-24.4056,40,52,feedback
-47.464645,11.429389,40,52,planning
-9.592045,26.03441,40,53,baseline
-11.003063,-22.991512,40,53,feedback
-54.79084,12.411133,40,53,planning
-9.780925,24.869995,40,54,baseline
-11.927341,-31.047367,40,54,feedback
-58.31308,16.375834,40,54,planning
-10.553347,25.150297,40,55,baseline
3.3312156,-27.58414,40,55,feedback
-45.391113,23.7444,40,55,planning
-11.735577,24.31384,40,56,baseline
-1.0999197,-30.244108,40,56,feedback
-58.63666,-1.2263143,40,56,planning
-11.764589,25.126013,40,57,baseline
21.184116,-15.527787,40,57,feedback
-41.956505,-34.228348,40,57,planning
-10.416233,25.048412,40,58,baseline
39.857143,-20.577469,40,58,feedback
-60.934467,-7.1957107,40,58,planning
-6.639391,27.441715,40,59,baseline
22.494272,10.004081,40,59,feedback
-64.97859,8.940429,40,59,planning
-29.117428,3.4392364,40,60,baseline
4.2290287,-25.730835,40,60,feedback
-36.601337,-27.119963,40,60,planning
-10.572783,26.191803,40,61,baseline
-19.832644,-23.391926,40,61,feedback
-48.9421,16.956955,40,61,planning
-10.680688,26.451439,40,62,baseline
10.708403,6.5264096,40,62,feedback
-57.79446,-0.57874954,40,62,planning
-26.676167,10.760647,40,63,baseline
6.8360972,-26.353317,40,63,feedback
-60.562042,14.789291,40,63,planning
-40.304256,-7.5507355,40,64,baseline
9.7461195,-19.438295,40,64,feedback
-42.016884,-28.777988,40,64,planning
-12.72573,25.762535,40,65,baseline
-1.3076748,-28.385174,40,65,feedback
-49.189198,32.88594,40,65,planning
-7.751965,26.235413,40,66,baseline
-1.488657,-31.400305,40,66,feedback
-36.47481,-27.613298,40,66,planning
-12.1186495,24.364035,40,67,baseline
-26.77215,1.685096,40,67,feedback
-15.73666,3.311548,40,67,planning
-12.181202,24.303965,40,68,baseline
2.1811483,-28.175152,40,68,feedback
-41.774323,11.80393,40,68,planning
-29.135918,6.3515143,40,69,baseline
-5.4137263,-40.204716,40,69,feedback
-42.102448,10.48497,40,69,planning
-12.304227,26.307974,40,70,baseline
-2.7681115,-42.20151,40,70,feedback
-49.61313,3.411734,40,70,planning
-12.380872,26.074331,40,71,baseline
-31.81027,-8.425474,40,71,feedback
-37.685738,10.723027,40,71,planning
-6.771596,27.302856,40,72,baseline
9.646146,-20.996178,40,72,feedback
-66.53527,0.9777015,40,72,planning
-11.361032,25.12711,40,73,baseline
39.64809,-2.5428205,40,73,feedback
-59.81596,-7.592076,40,73,planning
-6.759983,28.091381,40,74,baseline
11.624738,-21.64882,40,74,feedback
-59.0161,14.932258,40,74,planning
-11.422995,25.003464,40,75,baseline
-17.60503,-17.35665,40,75,feedback
-42.648243,10.084134,40,75,planning
-8.581463,26.944588,40,76,baseline
-8.025358,-21.494177,40,76,feedback
-64.6019,11.305217,40,76,planning
-11.14602,24.81746,40,77,baseline
6.6887136,-21.472559,40,77,feedback
-44.268707,-32.27822,40,77,planning
-11.943768,24.581543,40,78,baseline
7.249393,-27.363794,40,78,feedback
-13.230651,-24.12063,40,78,planning
-9.087066,25.52573,40,79,baseline
16.63714,14.207268,40,79,feedback
-49.246185,13.932856,40,79,planning
-9.073547,25.559406,40,80,baseline
36.81418,19.836752,40,80,feedback
-49.43119,13.963223,40,80,planning
-9.944932,25.380932,40,81,baseline
6.370793,-17.50007,40,81,feedback
-50.36893,13.684373,40,81,planning
-10.631366,25.671783,40,82,baseline
23.837543,-20.680786,40,82,feedback
-49.44841,33.050938,40,82,planning
-12.518792,24.23531,40,83,baseline
42.145836,-16.906837,40,83,feedback
-32.504665,4.812403,40,83,planning
-12.721632,24.07612,40,84,baseline
32.31448,-25.85789,40,84,feedback
-19.721329,0.18637358,40,84,planning
-32.799633,-7.813254,40,85,baseline
14.686999,-14.862266,40,85,feedback
-64.3431,14.3439865,40,85,planning
-7.738286,26.551096,40,86,baseline
23.468401,-20.633783,40,86,feedback
-48.65539,3.4734197,40,86,planning
-11.247914,23.49911,40,87,baseline
25.429392,-20.80547,40,87,feedback
-45.157387,10.984576,40,87,planning
-29.070053,3.446439,40,88,baseline
38.2761,-8.075385,40,88,feedback
-48.771965,2.580626,40,88,planning
-10.357544,23.834612,40,89,baseline
17.654686,11.989049,40,89,feedback
-64.53533,7.4962664,40,89,planning
-7.2868366,26.728916,40,90,baseline
26.912855,-21.644945,40,90,feedback
-47.60884,31.472727,40,90,planning
-11.193267,23.657219,40,91,baseline
38.820564,-21.55028,40,91,feedback
-22.468235,-27.826427,40,91,planning
56.81794,36.99671,40,92,baseline
9.442639,-10.14609,40,92,feedback
23.62086,45.684334,40,92,planning
61.651432,28.770672,40,93,baseline
-15.862217,-24.418724,40,93,feedback
-52.98246,-2.8283155,40,93,planning
62.593357,28.769518,40,94,baseline
-14.971741,-13.690416,40,94,feedback
-49.908794,24.801481,40,94,planning
-6.957014,25.914158,40,95,baseline
12.836242,-23.194761,40,95,feedback
-49.357677,-31.656734,40,95,planning
-11.592372,23.283884,40,96,baseline
-13.141302,4.304174,40,96,feedback
-49.70792,33.16433,40,96,planning
-11.432317,23.8613,40,97,baseline
-6.4914436,17.223051,40,97,feedback
-41.62116,20.741608,40,97,planning
12.918269,61.984924,40,98,baseline
-0.23434938,-39.661312,40,98,feedback
-48.54204,33.237396,40,98,planning
79.18314,22.96549,40,99,baseline
39.833958,-21.402946,40,99,feedback
-48.1734,2.7277777,40,99,planning
-6.8765197,28.392874,41,0,baseline
-17.8686,-41.696026,41,0,feedback
-13.982069,-40.67892,41,0,planning
-28.667406,0.3188093,41,1,baseline
13.783145,-2.3837066,41,1,feedback
1.598001,1.1539214,41,1,planning
-67.50673,0.64427865,41,2,baseline
55.224327,14.577926,41,2,feedback
-27.30606,-46.227154,41,2,planning
26.419172,27.554499,41,3,baseline
30.376188,-46.83702,41,3,feedback
-70.89714,-22.46051,41,3,planning
34.757854,29.654036,41,4,baseline
54.55311,5.9253354,41,4,feedback
43.142475,41.595875,41,4,planning
83.6186,22.028122,41,5,baseline
34.314102,-40.49484,41,5,feedback
-64.430084,-31.098835,41,5,planning
-67.86591,0.38511497,41,6,baseline
70.31375,-9.000722,41,6,feedback
-45.953644,-36.567238,41,6,planning
-61.518753,14.811329,41,7,baseline
12.561898,-5.2526984,41,7,feedback
11.159012,-20.820988,41,7,planning
-31.39401,15.223735,41,8,baseline
62.24908,-6.989136,41,8,feedback
38.439922,29.517254,41,8,planning
48.461147,8.79767,41,9,baseline
49.204998,7.5383387,41,9,feedback
-46.971058,-2.9087694,41,9,planning
37.050503,30.04239,41,10,baseline
73.79589,-7.805704,41,10,feedback
-64.08181,-27.031725,41,10,planning
39.29238,10.521531,41,11,baseline
9.5713825,-30.577177,41,11,feedback
9.365714,9.535082,41,11,planning
-48.6888,3.5873227,41,12,baseline
40.95627,16.74914,41,12,feedback
-15.282049,55.104477,41,12,planning
-8.986026,-5.2422667,41,13,baseline
-22.001122,-26.768452,41,13,feedback
24.418077,-50.759773,41,13,planning
-74.021065,-5.927505,41,14,baseline
