Effect,num Df,den Df,MSE,F,ges,P
`learners/non-learners`,1.0,104.0,0.8676500003635479,0.43455136890038765,0.00032960366992671494,0.511221068240048
decile,5.289043531958829,550.0605273237182,1.7575454848535297,3.927814380341248,0.030941003992186022,0.0013115749009824003
`learners/non-learners`:decile,5.289043531958829,550.0605273237182,1.7575454848535297,0.8586242005336103,0.006931315071410208,0.5137915641809405
bin,1.3112448792436118,136.36946744133564,0.12591554871895605,61.021111212419015,0.00873339829771594,5.0522679557665085e-15
`learners/non-learners`:bin,1.3112448792436118,136.36946744133564,0.12591554871895605,2.3587475805124285,0.0003404444593900124,0.11827609948171208
decile:bin,10.065699989726594,1046.8327989315658,0.06627100906624411,0.688198737001072,0.00040128842970000607,0.7371957859349203
`learners/non-learners`:decile:bin,10.065699989726594,1046.8327989315658,0.06627100906624411,0.5473692685196296,0.00031919703027168876,0.8578917919903398
