column_0,column_1,column_2,column_3,column_4,participant,trial,period
-20.437077,16.069414,8.940649,0.6710019,4.5404825,1,29,feedback
8.324459,-14.787263,-15.279624,-3.4755254,-2.2861648,1,29,planning
-9.725303,11.188182,16.405523,3.6171124,18.58441,1,30,baseline
-19.604757,-24.764856,13.046783,-9.894049,6.6460714,1,30,feedback
12.543604,8.306952,-0.5139452,-13.419063,-4.336246,1,30,planning
-9.460099,22.708124,14.306846,-3.223575,7.9103036,1,31,baseline
0.38799542,-5.75267,9.342791,-13.030593,0.62902594,1,31,feedback
-14.775793,-7.6504664,1.0743002,-13.976909,-12.904785,1,31,planning
-3.3462765,4.1595745,9.794783,10.700886,6.0769234,1,32,baseline
5.0174675,-5.4116735,11.046584,-11.212374,4.0954885,1,32,feedback
-11.843106,7.3948803,11.8669815,-8.343125,-8.095079,1,32,planning
-15.888137,0.5979762,19.79769,5.9847445,6.739291,1,33,baseline
6.358673,19.472483,14.716568,-13.772941,12.462065,1,33,feedback
3.115742,7.3176966,1.1197027,-13.869868,-6.3887463,1,33,planning
-15.668529,5.68456,15.813319,3.0729713,8.06639,1,34,baseline
11.954629,6.043275,6.8240805,-11.437227,7.164588,1,34,feedback
1.8404355,3.4717493,-2.7529464,-15.939653,1.8823919,1,34,planning
-9.779171,-0.93451786,16.51529,4.1045146,7.610938,1,35,baseline
-12.492641,-7.449943,9.36937,-4.792693,7.745446,1,35,feedback
6.3104534,1.115816,1.1813301,-14.864567,-1.9382124,1,35,planning
-11.468194,7.430912,5.7865696,8.626223,19.835495,1,36,baseline
-7.20049,-10.089158,5.4760275,-8.042622,12.846878,1,36,feedback
-5.4012585,14.213958,9.733873,-14.283001,-1.5434847,1,36,planning
-5.4242525,28.802032,11.7362385,4.175434,5.9900093,1,37,baseline
-26.33722,-10.542965,11.051625,-12.443551,6.7712073,1,37,feedback
-8.317506,-17.666155,4.0106177,-10.729478,-1.4418309,1,37,planning
-35.743267,0.724679,16.940733,-0.5764922,8.397186,1,38,baseline
14.42458,3.4712026,8.1491785,-7.1300917,5.9761157,1,38,feedback
5.0750732,9.160974,-7.7449303,-4.597685,-0.29961073,1,38,planning
-7.304103,4.097602,18.10655,7.070069,9.278978,1,39,baseline
-1.7085727,-2.3409863,13.81909,-10.347338,6.5850067,1,39,feedback
1.5743389,-0.61409897,3.1594684,-4.2653418,-5.4528656,1,39,planning
-9.571756,22.50382,21.524752,12.230525,3.8988914,1,40,baseline
11.861418,-3.9670386,12.503616,-4.7158875,5.5284967,1,40,feedback
-8.02202,-10.321604,6.392731,-10.901536,-5.15837,1,40,planning
-3.850236,3.4189906,-0.6795121,3.597279,8.302446,1,41,baseline
16.355223,-0.6152045,14.298831,-4.3146615,8.593249,1,41,feedback
-0.7402015,2.2843895,9.099805,-7.7142797,1.9434435,1,41,planning
-28.643995,3.7933133,-39.619495,-3.4011292,3.2546341,1,42,baseline
2.2282193,25.231853,12.730163,-14.5142145,11.2439575,1,42,feedback
-2.1304045,-8.466331,-7.765414,-8.489174,-8.997416,1,42,planning
-16.984367,30.264072,13.464789,0.5196129,4.875602,1,43,baseline
-17.23556,12.70858,15.910193,-9.561024,6.142725,1,43,feedback
23.502502,6.878083,-29.491465,-4.601637,-5.4269776,1,43,planning
-4.8328943,27.564873,12.915123,-8.069273,4.8065386,1,44,baseline
-0.3940608,-8.830497,8.852305,-1.1324736,-0.17711246,1,44,feedback
0.9652457,-19.236317,9.859704,-14.953752,5.862516,1,44,planning
-22.275759,26.870848,15.128567,11.096804,2.075921,1,45,baseline
0.29172835,1.1644455,6.858293,-7.7722616,6.302408,1,45,feedback
19.988894,-17.93453,-1.255584,-9.628616,-7.993601,1,45,planning
-21.424252,3.6820807,17.402208,1.2108079,9.388183,1,46,baseline
9.061158,13.796538,4.015946,-0.47630596,-0.70177495,1,46,feedback
3.70261,-4.7901964,-11.018123,-16.661251,-2.676,1,46,planning
-19.230612,-4.7367735,9.065552,2.5695446,9.988436,1,47,baseline
15.708484,8.914057,8.98252,-5.766544,7.8606114,1,47,feedback
3.0848908,6.5279965,-21.925667,-11.245075,1.3750334,1,47,planning
-22.5631,-1.0089998,10.334656,6.9706936,10.351213,1,48,baseline
-2.663195,16.228024,7.2373996,-10.900621,5.0869913,1,48,feedback
16.861235,11.51608,-6.2606378,-10.644127,0.63618374,1,48,planning
-37.1161,7.877642,21.128086,12.676685,9.241612,1,49,baseline
13.5163765,-4.0641675,-0.48284823,1.9068205,1.1704582,1,49,feedback
12.272316,2.7587945,-18.871881,-11.644703,-7.25463,1,49,planning
-36.393394,-3.900163,11.890485,-2.6051443,9.169781,1,50,baseline
-11.098544,12.519011,10.555497,-12.476284,2.3921914,1,50,feedback
41.57857,-12.330711,2.4023707,-17.106947,7.8368206,1,50,planning
-63.917778,9.224954,17.219683,12.366702,14.501146,1,51,baseline
-6.5298557,14.635264,14.441173,-12.351869,0.38664645,1,51,feedback
17.138456,6.1322794,2.8205945,-13.322311,3.3239522,1,51,planning
-44.451977,19.484646,14.506846,2.180961,-2.3351355,1,52,baseline
5.6681085,13.248485,6.972927,-3.7932959,5.7688704,1,52,feedback
40.784096,-20.088951,2.4056964,-10.052875,-5.198412,1,52,planning
-7.963962,5.316121,15.348737,13.558106,11.897955,1,53,baseline
8.206525,-5.0499897,3.690376,-7.2334137,3.4371138,1,53,feedback
3.172773,-3.5370462,-6.1012673,-9.976005,-2.1269062,1,53,planning
-13.788364,1.9755862,18.079405,7.2814493,4.1062884,1,54,baseline
23.95106,-12.114589,5.908736,-9.115295,15.967209,1,54,feedback
-2.0362148,3.5020428,5.141351,-17.469011,-4.056081,1,54,planning
-3.8328574,3.1433146,13.288917,8.479206,8.106994,1,55,baseline
19.279768,-5.356482,11.173586,-11.213608,10.24444,1,55,feedback
-10.117452,5.401499,3.0088916,-11.334241,-7.7564,1,55,planning
-5.4382863,3.000185,13.962151,4.8043275,7.391537,1,56,baseline
12.179671,-15.667782,7.51348,-11.701418,4.778121,1,56,feedback
-2.6855888,3.251466,7.8136516,-11.503627,-2.778491,1,56,planning
-1.3044493,1.0628437,18.398926,2.1510153,4.99009,1,57,baseline
17.97474,-4.4072037,9.3293,-5.5330133,5.319383,1,57,feedback
-4.0738306,3.233029,4.0581474,-14.049501,-8.213966,1,57,planning
-8.731268,1.7911743,10.5413265,-2.8369489,5.9718056,1,58,baseline
12.473755,-1.8985603,7.277299,-6.770242,5.2089434,1,58,feedback
2.4281955,3.5885997,11.321066,-12.181975,3.9937975,1,58,planning
-15.523235,-3.624302,14.999151,5.2582474,7.4577913,1,59,baseline
12.533441,19.46584,7.171052,-11.853086,6.737569,1,59,feedback
3.745338,3.9695826,7.1579504,-10.198315,1.0750126,1,59,planning
-41.167274,9.470234,7.345323,19.412992,9.570747,1,60,baseline
12.83354,2.435633,11.371417,-4.212594,3.508949,1,60,feedback
-5.08883,1.1455607,-2.7493224,-14.401767,-3.7675233,1,60,planning
-5.6700253,-6.3291836,10.417844,8.267001,0.8053899,1,61,baseline
-2.3864515,-9.549434,4.773234,7.8619347,8.672552,1,61,feedback
-5.983959,2.975536,8.6934395,-12.971605,1.7306938,1,61,planning
-4.455997,14.223795,23.30688,-3.7267377,7.7053356,1,62,baseline
-11.653523,-17.876385,7.622161,-3.9679852,6.1845074,1,62,feedback
5.636453,-8.950297,-4.478646,-10.789945,0.18225908,1,62,planning
-3.1102762,5.660878,21.71718,8.773051,-1.9601494,1,63,baseline
25.480322,-4.6111197,-0.6836221,-4.24988,5.5214567,1,63,feedback
-21.139187,3.6857016,-12.2656975,-11.869399,-2.0562482,1,63,planning
-8.708203,-0.2537132,15.896142,8.2437105,-1.6469295,1,64,baseline
8.448025,-8.911411,8.332631,-6.4513426,4.413481,1,64,feedback
-7.6736355,-6.0086775,2.4465992,-13.339381,-8.140872,1,64,planning
-0.9144371,3.8842907,10.48482,5.592913,8.262869,1,65,baseline
12.486528,4.3044934,8.340639,-12.790796,3.8043652,1,65,feedback
-10.999616,9.709252,-5.0648675,-13.358898,-7.7997694,1,65,planning
-27.810951,-23.094162,16.08651,7.881681,3.9286938,1,66,baseline
-6.1297393,20.88992,7.022933,-10.336793,5.6882443,1,66,feedback
11.828945,-2.7968838,2.549947,-8.213532,-6.696714,1,66,planning
-43.598232,0.8207722,22.922543,-2.9037173,11.556647,1,67,baseline
-16.824934,20.28764,8.197394,-10.91875,6.784123,1,67,feedback
40.082767,-11.845491,7.363579,-12.14276,-1.0546827,1,67,planning
-22.599321,23.227726,24.377966,14.834049,-0.735981,1,68,baseline
7.5678697,9.43799,6.543721,1.1578832,3.3737578,1,68,feedback
-8.145704,-15.214412,-17.596903,-4.1447945,-6.1871924,1,68,planning
-35.38109,24.676617,18.972225,4.222189,0.6618357,1,69,baseline
-10.73885,1.6117107,11.278647,-6.1007485,4.8439465,1,69,feedback
17.570938,-22.068966,3.8848553,-12.661724,-4.03342,1,69,planning
-15.652271,29.803545,22.40478,25.303465,6.91313,1,70,baseline
-10.293573,-4.103634,13.285295,-11.34453,10.663881,1,70,feedback
2.9016638,-15.38879,1.7386686,-11.871935,-1.1862864,1,70,planning
-6.570394,31.512226,17.758385,14.516267,11.073188,1,71,baseline
17.517416,0.9842942,14.978886,-11.034325,0.7166003,1,71,feedback
-7.373943,3.5201566,-0.9566327,-8.28291,-9.181237,1,71,planning
-11.944383,1.0278375,9.90743,7.2605357,4.1880817,1,72,baseline
-9.04093,-4.253625,5.639779,0.56377816,5.5936556,1,72,feedback
3.6621234,2.5781882,-1.6113272,-13.966814,2.1067019,1,72,planning
9.37401,16.723402,25.255693,1.0797976,7.330064,1,73,baseline
22.086472,-15.157244,8.786373,-4.867422,8.008996,1,73,feedback
-21.528702,-1.1374636,-0.1732263,-13.225818,1.0646954,1,73,planning
-16.211184,9.280516,14.563262,-1.5893347,12.850463,1,74,baseline
